# id:13--13-13-0 
0.02,-0.89,-1
-0.26,0.41,1
0.74,-0.33,-1
0.83,-0.84,-1
-0.31,-0.64,-1
0.63,-0.23,-1
0.69,-0.17,-1
0.07,0.1,-1
-0.94,0.49,-1
0.56,-0.67,-1
0.63,0.35,1
0.36,-0.91,-1
0,0.83,1
-0.93,0.66,-1
-0.82,-0.66,-1
0.56,0.98,1
0.92,0.67,-1
-0.48,-0.27,-1
0.17,-0.2,-1
0.11,-0.65,-1
-0.47,0.99,1
-0.94,0.35,-1
0.01,-0.65,-1
-0.38,-0.58,-1
-0.59,-0.39,-1
